"","nsp","hom","cm","my"
"1871",3.33333333333333,3,2.71428571428571,3
"1872",4,1.72727272727273,1.57142857142857,1.4
"1873",4,3.27272727272727,1,3
"1874",1.88888888888889,1,1,1.8
"1875",3.77777777777778,2,4.14285714285714,1.8
"1876",3.44444444444444,2.81818181818182,2.42857142857143,1.8
"1877",1,1,3,1.8
"1878",3.66666666666667,2.81818181818182,4,2.5
"1879",3,3,3,3
"1880",1,1.18181818181818,1,1.8
"1881",3.66666666666667,2.27272727272727,3.14285714285714,3.2
"1882",3.66666666666667,2.90909090909091,3.14285714285714,3
"1883",3.55555555555556,2.18181818181818,2.57142857142857,1.6
"1884",1,1,3,1.8
"1885",3,2.18181818181818,3.85714285714286,2.2
"1886",4,1.81818181818182,1,1.8
"1887",4,3.72727272727273,3,3
"1888",3.44444444444444,3,4,3
"1889",3,4.63636363636364,3,1.8
"1890",5,2.72727272727273,1,3
"1891",3.77777777777778,3,4,3.6
"1892",3,2.18181818181818,3,3.6
"1893",5,2.18181818181818,5,1.4
"1894",4.11111111111111,3.81818181818182,4,1.8
"1895",5,5,5,4.2
"1896",3.77777777777778,2.54545454545455,3.85714285714286,2.6
"1897",4.11111111111111,3.45454545454545,5,3.4
"1898",3,2.36363636363636,2.71428571428571,2.9
"1899",3.55555555555556,2.63636363636364,3.42857142857143,3
"1900",4,2.54545454545455,3,1.5
"1901",4,3.27272727272727,3.42857142857143,2.9
"1902",3.44444444444444,2.54545454545455,3.28571428571429,3
"1903",3.44444444444444,1.63636363636364,4.14285714285714,3.4
"1904",3.66666666666667,2.36363636363636,3,3
"1905",4.55555555555556,3.72727272727273,2.28571428571429,2.6
"1906",3.22222222222222,3.81818181818182,3.42857142857143,1.8
"1907",4,3.72727272727273,5,1.8
"1908",3.44444444444444,2.36363636363636,4,1.8
"1909",3.66666666666667,3.54545454545455,4,3
"1910",3,2.72727272727273,3,3
"1911",3.88888888888889,4.18181818181818,4,3.5
"1912",2.77777777777778,3,4,1.8
"1913",4,3.36363636363636,4,3.3
"1914",2.88888888888889,2.54545454545455,2.85714285714286,2.1
"1915",4,3,3.14285714285714,2.8
"1916",4,1.36363636363636,3,3
"1917",1.33333333333333,1,2.42857142857143,2.8
"1918",4,3.36363636363636,4,2.6
"1919",3.88888888888889,2.54545454545455,4,1.3
"1920",2.44444444444444,1.54545454545455,4.42857142857143,1.5
"1921",3.77777777777778,2,4,3
"1922",5,3,4,3.8
"1923",4,2.90909090909091,4.42857142857143,4.1
"1924",1,1.27272727272727,4.42857142857143,3
"1925",3.88888888888889,3.27272727272727,4,1.9
"1926",4.33333333333333,2.72727272727273,4.14285714285714,3.2
"1927",4,4.63636363636364,5,3.2
"1928",4.33333333333333,3.81818181818182,5,2.9
"1929",4.55555555555556,1.36363636363636,4.85714285714286,3.2
"1930",4.88888888888889,4.45454545454545,5,3.3
"1931",3.33333333333333,3,4,1.8
"1932",3.77777777777778,3.45454545454545,4,2.4
"1933",2.11111111111111,2.36363636363636,4,3.8
"1935",2.55555555555556,3,4,2.8
"1936",4.55555555555556,3.18181818181818,5,4.3
"1937",4.44444444444444,3.36363636363636,4.85714285714286,3.1
"1938",3.66666666666667,3.18181818181818,3.42857142857143,3.6
"1939",3.33333333333333,3.27272727272727,3.42857142857143,3.1
"1941",2.22222222222222,2.09090909090909,3,2.4
"1942",4.77777777777778,4.18181818181818,4.71428571428571,3.6
"1943",3.77777777777778,2.90909090909091,3.85714285714286,1.8
"1944",3.11111111111111,3,3.57142857142857,2.9
"1945",3.66666666666667,3.81818181818182,3.71428571428571,3.3
"1946",4,3.90909090909091,3.85714285714286,2.9
"1947",2.77777777777778,4.45454545454545,5,3.2
"1948",4.66666666666667,3.27272727272727,5,2.6
"1950",3,2.81818181818182,3.85714285714286,3.7
"1951",3,3.09090909090909,3,2.1
"1952",3.66666666666667,2.18181818181818,3.57142857142857,2.8
"1953",2.88888888888889,2.63636363636364,3.71428571428571,2.9
"1954",3,3.54545454545455,3,1.8
"1955",3,2.36363636363636,3,3
"1956",5,2,5,2.4
"1957",3,3,3,3.1
"1958",1,1.27272727272727,4,1.8
"1959",3.88888888888889,1.81818181818182,5,3.3
"1960",4,2.90909090909091,4.14285714285714,3.8
"1961",3.77777777777778,2.72727272727273,3.57142857142857,2.1
"1962",4,2.72727272727273,4.14285714285714,2.7
"1963",3.11111111111111,2.18181818181818,5,1.8
"1964",2,2,4,2.3
"1965",3.66666666666667,2,3.71428571428571,2.6
"1966",4,2,4,3.1
"1967",3,4.09090909090909,5,2.3
"1968",3.22222222222222,2.36363636363636,3,2.2
"1969",3,3,4,2.5
"1970",3,3,3,3
"1971",3.22222222222222,1.36363636363636,2,3.4
"1972",4,1.63636363636364,4,2.2
"1973",1,1,5,2.4
"1974",1,1,5,1.8
"1975",3.44444444444444,1.36363636363636,5,2.7
"1976",3.88888888888889,3.09090909090909,5,3.4
"1977",4,3,4,1.8
"1978",4,3.90909090909091,4,1.9
"1979",3,2.09090909090909,2.71428571428571,3
"1980",4.11111111111111,3.54545454545455,4.42857142857143,3.3
"1981",3,3.18181818181818,3,3
"1982",4.55555555555556,4.27272727272727,3.28571428571429,3.3
"1983",5,5,4,3
"1985",4,2.54545454545455,3.14285714285714,2.7
"1986",4,3.90909090909091,3.85714285714286,2.4
"1987",3,2.72727272727273,3,1.8
"1988",3,3,4,1.8
"1989",5,3.72727272727273,4,3.6
"1990",3,1,3,1.8
"1991",3,3,3,3
"1992",5,3.54545454545455,5,1.8
"1993",3.22222222222222,3.36363636363636,2.57142857142857,2.9
"1994",3.44444444444444,2.81818181818182,2.57142857142857,2.5
"1995",3,3,3,3.6
"1996",3.44444444444444,3,3,1.8
"1997",3,3,3,3
"1998",3.88888888888889,1.81818181818182,3,2.3
"1999",3,1,3,1.9
"2000",4.77777777777778,2.09090909090909,4.85714285714286,2.2
"2001",4.77777777777778,2.45454545454545,5,3.2
"2002",2,2,3.14285714285714,2.4
"2003",2.77777777777778,3,4,3.1
"2004",2.77777777777778,3,2,1.8
"2005",3,1,3,1.8
"2006",2.66666666666667,1.72727272727273,3.28571428571429,2.5
"2007",4.33333333333333,1.81818181818182,4.28571428571429,1.8
"2008",2,2.90909090909091,3,2.4
"2009",2.11111111111111,2,3.71428571428571,1.8
"2010",4,3.72727272727273,2.71428571428571,3
"2011",2.88888888888889,1.72727272727273,3.85714285714286,2.1
"2012",4,3.36363636363636,4,3
"2013",3,2.36363636363636,3,2.4
"2014",3.33333333333333,3,4,2.9
"2015",3.66666666666667,1.63636363636364,3.42857142857143,2.3
"2016",3.33333333333333,3.18181818181818,4.14285714285714,2.9
"2017",4.66666666666667,3.18181818181818,4.42857142857143,3.7
"2018",3.11111111111111,1.72727272727273,4.85714285714286,2.5
"2019",3.33333333333333,2.81818181818182,3.85714285714286,3
"2020",2.22222222222222,2.81818181818182,3.42857142857143,2.3
"2021",3.44444444444444,1,5,1.8
"2022",2,3.36363636363636,4,3
"2023",3.55555555555556,3,3,3.5
"2024",3,2.63636363636364,4.57142857142857,2
"2025",4.33333333333333,2.90909090909091,3.57142857142857,1.9
"2026",1.44444444444444,1.36363636363636,4.14285714285714,1.8
"2027",3.77777777777778,3.09090909090909,3.57142857142857,3.4
"2028",3.11111111111111,2.18181818181818,3,2.8
"2029",1.88888888888889,2,5,3.5
"2030",3,1.90909090909091,4,1.9
"2031",4,3.27272727272727,3.57142857142857,3
"2032",4.33333333333333,2.90909090909091,4,2.9
"2033",4.33333333333333,3.09090909090909,5,3.7
"2034",3.33333333333333,1.54545454545455,3,3.2
"2035",4,3.36363636363636,4,3.2
"2036",4.22222222222222,3.81818181818182,4.85714285714286,3.4
"2037",3,2,3.85714285714286,3
"2038",5,2.63636363636364,4.57142857142857,3
"2039",3.66666666666667,3.45454545454545,3.42857142857143,2.3
"2040",3.11111111111111,2.18181818181818,3.85714285714286,1.6
"2041",2.77777777777778,2.72727272727273,4.14285714285714,3.3
"2042",3.77777777777778,3.90909090909091,5,2.7
"2043",5,4.18181818181818,5,3.6
"2044",4,2.90909090909091,4.57142857142857,2.2
"2045",3.88888888888889,2.90909090909091,4.85714285714286,3.4
"2046",4,3.90909090909091,4.42857142857143,3.8
"2047",5,4.27272727272727,4.28571428571429,3.1
"2048",4,4,5,3.4
"2049",4,4.18181818181818,4.28571428571429,3.1
"2050",3,2.54545454545455,4,3
"2051",3.88888888888889,3.45454545454545,4.28571428571429,3.8
"2052",4,4,5,3.3
"2053",3,3,4,3.7
"2054",4.44444444444444,3.09090909090909,4.71428571428571,3.7
"2055",3.66666666666667,3.45454545454545,2.85714285714286,3.7
"2056",3.22222222222222,2,4.85714285714286,2.2
"2057",5,3.90909090909091,5,2.5
"2058",3.33333333333333,3.45454545454545,3,3.1
"2059",5,3.63636363636364,5,2.5
"2060",4,3.36363636363636,4,3.2
"2061",4.33333333333333,3.09090909090909,5,2.8
"2062",3.66666666666667,3.27272727272727,3.28571428571429,2.8
"2064",5,4.18181818181818,5,2.5
"2065",5,3.18181818181818,5,4.2
"2066",3,3,4,3.6
"2067",4,3,4,3.1
"2068",3,1,3,3.6
"2069",5,5,3,2.9
"2070",2.55555555555556,1.90909090909091,1.14285714285714,1.8
"2071",5,4.54545454545455,5,3
"2072",3.33333333333333,3,4,3
"2073",2.88888888888889,3,4,2.4
"2074",1,1,4.71428571428571,1.8
"2075",3,2,3.85714285714286,2.4
"2076",2.77777777777778,1.36363636363636,3.28571428571429,3
"2077",3,3,5,2.4
"2078",3.88888888888889,3.54545454545455,4.42857142857143,3.3
"2079",2.55555555555556,1.09090909090909,1.57142857142857,1.7
"2080",3.22222222222222,1,3,3.3
"2081",3.55555555555556,2.90909090909091,4.57142857142857,3.6
"2082",4,3.72727272727273,5,2.5
"2083",3.33333333333333,3.36363636363636,4.28571428571429,3.4
"2084",3,2.63636363636364,3,1.7
"2085",4.33333333333333,3.63636363636364,5,4.3
"2086",4.22222222222222,3.54545454545455,5,3.5
"2087",3,2.63636363636364,4,3.5
"2088",3,2.27272727272727,3,1.9
"2089",3,3,3,2.4
"2090",3,1.45454545454545,1,3
"2091",4,2,4,1.8
"2092",3,1.81818181818182,2,1.2
"2093",3.77777777777778,3.72727272727273,4.42857142857143,2.9
"2094",2,3.18181818181818,3,2.4
"2095",3,3.09090909090909,3,1.9
"2096",4,3.09090909090909,2.85714285714286,1.8
"2097",3,3,5,3.6
"2098",3,2.54545454545455,2,3.5
"2099",3,3,3,2.3
"2100",3,1,5,3
"2102",3,3,3,2.4
"2103",2.88888888888889,2.18181818181818,3.57142857142857,2.6
"2104",3,3,3,3
"2105",2.22222222222222,3.18181818181818,2.85714285714286,2.4
"2106",4,2.09090909090909,4,3.6
"2107",4,2.27272727272727,4.57142857142857,3.3
"2108",3,2.45454545454545,4,2.4
"2109",2,1.36363636363636,3,3.1
"2110",2.88888888888889,2.81818181818182,4.14285714285714,3.5
"2111",2,2.18181818181818,3,3
"2112",3,2.81818181818182,3,2.3
"2113",3.22222222222222,1.90909090909091,4.57142857142857,3.3
"2114",3.55555555555556,3,3.57142857142857,1.8
"2115",3,3,4,2.6
"2116",2,2,3,1.6
"2117",4,3.18181818181818,3,3
"2118",3.11111111111111,2,4,1.6
"2119",2,3,3,1.5
"2120",3,2.90909090909091,4,1.9
"2121",3,3.45454545454545,2.28571428571429,2.5
"2122",5,3,4,3
"2123",3.44444444444444,1.90909090909091,3.71428571428571,2.7
"2124",3,3,3.14285714285714,3
"2125",5,5,3,1.8
"2126",1,1,3.71428571428571,1.8
"2127",3.66666666666667,2.54545454545455,3,3.3
"2128",3.33333333333333,3.09090909090909,3,1.8
"2129",1,1,3.71428571428571,1.8
"2130",1,1,3.71428571428571,2.6
"2131",3,3.45454545454545,3.85714285714286,2.6
"2132",3.55555555555556,3.18181818181818,3,3
"2133",1.88888888888889,1,1,1.8
"2134",3.44444444444444,3.27272727272727,3.14285714285714,2.7
"2135",1.55555555555556,2.27272727272727,2,1.8
"2136",4,1,5,2.7
"2137",1.88888888888889,2,3,2.6
"2138",3,3,4.42857142857143,1.8
"2139",3,3,3,3
"2140",5,3.72727272727273,5,1.7
"2141",1,1,3,1.8
"2143",4,1,4.14285714285714,1.8
"2144",4,4,4,3.6
"2145",2.88888888888889,2.45454545454545,3.71428571428571,2
"2146",3.33333333333333,3.45454545454545,4,2.1
"2147",3,3,3,2.5
"2148",5,5,4,1.8
"2149",3,3,3,3
"2150",5,3.36363636363636,5,1.8
"2151",3.77777777777778,3.63636363636364,4.14285714285714,2.9
"2152",4,4,3,1.4
"2154",5,3.72727272727273,5,1.8
"2155",3.22222222222222,2.54545454545455,3,3
"2156",2.88888888888889,1,3,1.5
"2157",2.11111111111111,1.90909090909091,3,3.1
"2158",3,5,3,1.8
"2159",4,3,3,3
"2160",3,3,3,3
"2161",1,1,1,1.8
"2162",1,3,1,1.8
"2163",3,1,5,4.3
"2164",3,3.27272727272727,3.85714285714286,3.3
"2165",2,2,3.28571428571429,2.4
"2166",3,3,3,1.7
"2167",3,2.45454545454545,3,3.6
"2168",3.66666666666667,2.54545454545455,3,2.6
"2169",3.77777777777778,2.09090909090909,1.14285714285714,3
"2170",3,3,3,2.4
"2171",3,3,3,3
"2172",3,3.27272727272727,4,3
"2173",3,3,4.14285714285714,3
"2174",1,1,4,1.8
"2175",1,1,4,3.6
"2176",4.44444444444444,2,4,1.8
"2177",3.22222222222222,1,4.42857142857143,2.4
"2178",1.22222222222222,1.81818181818182,4,1.8
"2179",3,3,3,1.8
"2181",3,1,4.85714285714286,3.8
"2182",3,3.90909090909091,3,2.2
"2183",2.55555555555556,3,3,2.4
"2184",2,3,3,1.8
"2185",4,3.90909090909091,5,2.1
"2186",3,3,3,3
"2187",3,3,3,3
"2188",2.77777777777778,3,4,3
"2189",4,3.18181818181818,4.42857142857143,1.8
"2190",4.77777777777778,1.72727272727273,3.28571428571429,1.5
"2191",4,2.18181818181818,4,1.8
"2192",3.44444444444444,2.27272727272727,4.85714285714286,2.7
"2193",3,1.90909090909091,3,1.5
"2194",2.11111111111111,2.09090909090909,3,3
"2195",3,3,3,3
"2196",3,2.36363636363636,2.28571428571429,1.8
"2197",2.33333333333333,4,5,1.8
"2198",1,2,3.14285714285714,2.1
"2199",3.77777777777778,1.90909090909091,3.28571428571429,1.8
"2200",1.33333333333333,2.09090909090909,5,1.8
"2201",3.55555555555556,3.09090909090909,3.14285714285714,2.7
"2202",3,3,3.14285714285714,1.8
"2203",4.77777777777778,4.54545454545455,4.71428571428571,1.2
"2204",2,3,4,3
"2205",4,2.36363636363636,4.14285714285714,2.8
"2206",4.77777777777778,2.63636363636364,4,1.8
"2207",3.55555555555556,1.72727272727273,2,1.8
"2208",1.33333333333333,3,3,1.9
"2209",3,2.63636363636364,4,1.9
"2210",4,3.09090909090909,5,1.8
"2211",3,2,4,1.8
"2212",3.66666666666667,2.63636363636364,4,2.1
"2213",3,3,3.28571428571429,3
"2214",3.11111111111111,2,3.28571428571429,3
"2215",5,4.09090909090909,5,3.1
"2216",3.66666666666667,1.90909090909091,3.57142857142857,1.5
"2217",3.66666666666667,4.18181818181818,4,3
"2218",3,2.72727272727273,4,3.3
"2219",2.11111111111111,1.45454545454545,2.28571428571429,1.6
"2220",4,2.54545454545455,4,3.1
"2221",3.88888888888889,3.27272727272727,3.85714285714286,3.2
"2222",2,1.18181818181818,3,1.8
"2223",3,3.09090909090909,3.85714285714286,3.4
"2224",3.88888888888889,3.27272727272727,4,3
"2225",2.33333333333333,1.72727272727273,4.28571428571429,2.5
"2226",3.66666666666667,3.45454545454545,3,3
"2227",3,3,3,3.6
"2228",5,1,4,1.8
"2229",3.55555555555556,2.18181818181818,4,1.5
"2230",4,2.90909090909091,4,3.6
"2232",3,3,5,3.6
"2233",3,3,3,2.4
"2234",1,2.63636363636364,4,1.8
"2235",3.77777777777778,1.72727272727273,4,4.4
"2236",2,1.18181818181818,4.14285714285714,3.1
"2237",4,4,4,2.4
"2238",3,3,2.42857142857143,3
"2239",3.33333333333333,1,4,2.1
"2240",2,3,3,3.1
"2241",3.66666666666667,3.36363636363636,3.28571428571429,2.8
"2242",4,3.63636363636364,5,3
"2243",3,3,3,3
"2244",2.22222222222222,1.63636363636364,3,1.8
"2245",5,4.09090909090909,4.71428571428571,3.5
"2246",3,3,3,3
"2247",4,3,3,1.8
"2248",1.77777777777778,2.09090909090909,5,2.3
"2249",3.55555555555556,3,3.85714285714286,2.1
"2250",4.22222222222222,2.09090909090909,3.42857142857143,2.9
"2251",3,3,3,3
"2252",3,3.18181818181818,3.42857142857143,3
"2253",4.22222222222222,3.63636363636364,4,3
"2254",4,3.90909090909091,4,2.9
"2255",1.77777777777778,1.18181818181818,4,1.4
"2256",2.77777777777778,1.09090909090909,4.14285714285714,4
"2257",3.22222222222222,2,4,1.8
"2258",5,2,3.71428571428571,1.8
"2259",3.44444444444444,1.90909090909091,4,3.5
"2260",3,2.36363636363636,3,2.4
"2261",2.44444444444444,1,3.57142857142857,1.2
"2262",4,4,4.42857142857143,3.6
"2263",4,3.27272727272727,4,3
"2264",4,2.18181818181818,3,2
"2265",3,2.45454545454545,3.14285714285714,3
"2266",4.66666666666667,3,1.42857142857143,3
"2267",1,1,5,1.8
"2268",4,3.54545454545455,4,3
"2269",3.88888888888889,2.63636363636364,4,3
"2270",3,3.09090909090909,4,1.9
"2271",3,2.90909090909091,3.28571428571429,1.8
"2272",3,3,3,3
"2273",3,3,3,3
"2274",3.77777777777778,2.90909090909091,4,2.3
"2275",3.22222222222222,1.36363636363636,4,2.5
"2276",4,3,3,3
"2277",3.88888888888889,2.36363636363636,4.28571428571429,3
"2278",5,3.72727272727273,3,1.8
"2279",3.66666666666667,2.72727272727273,4.28571428571429,3
"2280",1,1.18181818181818,1.14285714285714,1.8
"2281",4.11111111111111,2,2,1.8
"2282",1.88888888888889,1.36363636363636,2.85714285714286,1.8
"2283",3.22222222222222,1,1,1.8
"2284",3.11111111111111,1.63636363636364,4.71428571428571,2
"2285",1.88888888888889,2.72727272727273,4.14285714285714,2
"2287",4.11111111111111,1.54545454545455,4,3
"2288",4,1.09090909090909,4.14285714285714,3
"2289",5,3.36363636363636,4,3.7
"2290",3.44444444444444,2,3.85714285714286,3.6
"2291",4.66666666666667,4.27272727272727,4.14285714285714,3.4
"2292",4,3.09090909090909,4,3.5
"2293",5,3.72727272727273,4.85714285714286,4
"2294",2.11111111111111,1,4.42857142857143,2.2
"2295",3.22222222222222,2.81818181818182,4.57142857142857,3.2
"2296",4.33333333333333,4.09090909090909,4.14285714285714,2.2
"2297",4.22222222222222,3.27272727272727,3.28571428571429,3.6
"2298",3.88888888888889,2.54545454545455,3.28571428571429,3.2
"2299",1.88888888888889,2.27272727272727,4,2.9
"2300",4.33333333333333,3.72727272727273,5,3.4
"2301",3.55555555555556,4,3.85714285714286,3.6
"2303",2.66666666666667,1,4.14285714285714,3.4
"2304",4,2.54545454545455,5,3.3
"2305",4.44444444444444,3.36363636363636,5,3.8
"2306",3.55555555555556,3.63636363636364,4.42857142857143,3.1
"2307",3.44444444444444,2.63636363636364,3.71428571428571,3.1
"2308",2,2,4,1.9
"2309",3.33333333333333,3.63636363636364,4.42857142857143,3.1
"2310",3.88888888888889,3.36363636363636,4,1.9
"2311",3.33333333333333,3.27272727272727,4,3
"2312",3.22222222222222,2.90909090909091,3,3.6
"2313",2.66666666666667,1.72727272727273,4,3.9
"2314",3,3,4,3
"2315",3,3,5,3
"2316",1,1,5,1.8
"2317",4.77777777777778,4.27272727272727,4,3.1
"2318",3.77777777777778,2.36363636363636,4,2.3
"2319",4,3.45454545454545,4.42857142857143,2.9
"2320",3,2.36363636363636,3,4.3
"2321",4,1.36363636363636,5,1.8
"2322",3.44444444444444,1.18181818181818,4.57142857142857,3.5
"2323",5,2.72727272727273,4,3.3
"2324",3.55555555555556,4.18181818181818,4.42857142857143,2.1
"2325",4.66666666666667,3.45454545454545,4.28571428571429,3.5
"2326",5,4.81818181818182,5,3
"2327",2.66666666666667,2.36363636363636,4,2.4
"2328",3,2.18181818181818,3,2.4
"2329",3,2.09090909090909,4,2.1
"2330",3.11111111111111,1.90909090909091,3.85714285714286,3
"2331",3.77777777777778,1,4.14285714285714,2.1
"2332",3.11111111111111,2.27272727272727,3.28571428571429,2.7
"2333",3,3,3,2.4
"2334",2.77777777777778,3,3,1.8
"2335",3.88888888888889,3.18181818181818,4.14285714285714,3.2
"2336",3.55555555555556,2.18181818181818,3.42857142857143,2.7
"2337",3.44444444444444,2.63636363636364,3.71428571428571,2.8
"2338",4,3.09090909090909,4.28571428571429,2
"2339",3.33333333333333,2.81818181818182,3.14285714285714,2.8
"2340",3,3,3,3
"2341",3,3,3,2.9
"2342",3,1.72727272727273,4,1.8
"2343",2.77777777777778,3,3,2.1
"2345",4,1.90909090909091,4,3.3
"2346",3.33333333333333,1.54545454545455,3.14285714285714,1.9
"2347",3.33333333333333,2.54545454545455,3.42857142857143,3
"2348",2.44444444444444,1,3,1.8
"2349",3,3,3,3.2
"2350",3,1,1,1.8
"2351",3,3,4,2.5
"2352",1,1,5,1.8
"2353",1,1,3,1.8
"2354",3.44444444444444,2.36363636363636,3.42857142857143,3.2
"2355",3,1,3,1.8
"2356",3,2.36363636363636,3,1.8
"2357",1,1,3,1.8
"2358",2.66666666666667,2.81818181818182,3.14285714285714,2.9
"2359",3,2.18181818181818,3,2.4
"2360",1,5,3,3
"2361",3,1.27272727272727,3,2.1
"2362",2.66666666666667,1.27272727272727,3.85714285714286,2.5
"2363",1,5,3,1.8
"2364",3,3,3.28571428571429,3
"2365",3,2.45454545454545,4.42857142857143,2
"2366",1,1,3,1.8
"2367",3,3.09090909090909,3.14285714285714,2.5
"2368",3,3,3.28571428571429,3.6
"2369",2.88888888888889,2.63636363636364,3,1.9
"2370",3,3,3,3
"2371",3,3,3,3
"2372",3,3,3,2.4
"2373",3,3,3,1.8
"2374",1,1.36363636363636,5,1.8
"2375",3.11111111111111,3.36363636363636,5,1.8
"2376",5,3.72727272727273,5,3.2
"2377",2,1.81818181818182,4,3.6
"2378",3,3,3,3
"2379",2.66666666666667,2.36363636363636,3.85714285714286,3.8
